row_id,grid,x,y,lat,lon
5237,SK6251438811,462514,338811,52.943057,-1.0711763
5238,SK6251438811,462514,338811,52.943057,-1.0711763
5239,SK6472742351,464727,342351,52.974613,-1.0375435
5240,SK6472742351,464727,342351,52.974613,-1.0375435
5241,SK6472742351,464727,342351,52.974613,-1.0375435
5242,SK6472742351,464727,342351,52.974613,-1.0375435
5243,SK6690665866,466906,365866,53.185691,-1.0002159
5244,SK6690665866,466906,365866,53.185691,-1.0002159
5245,SK6690665866,466906,365866,53.185691,-1.0002159
5246,SK6690665866,466906,365866,53.185691,-1.0002159
5247,SK6711343758,467113,343758,52.986966,-1.001726
5248,SK6711343758,467113,343758,52.986966,-1.001726
5249,SK6711343758,467113,343758,52.986966,-1.001726
5250,SK6711343758,467113,343758,52.986966,-1.001726
5251,SK6711343758,467113,343758,52.986966,-1.001726
5252,SK6711343758,467113,343758,52.986966,-1.001726
5253,SK6711343758,467113,343758,52.986966,-1.001726
5254,SK6711343758,467113,343758,52.986966,-1.001726
5255,SK6711343758,467113,343758,52.986966,-1.001726
5256,SK6711343758,467113,343758,52.986966,-1.001726
5257,SK6711343758,467113,343758,52.986966,-1.001726
5258,SK6711343758,467113,343758,52.986966,-1.001726
5259,SK6711343758,467113,343758,52.986966,-1.001726
5260,SK6711343758,467113,343758,52.986966,-1.001726
5261,SK6711343758,467113,343758,52.986966,-1.001726
5262,SK6711343758,467113,343758,52.986966,-1.001726
5263,SK6711343758,467113,343758,52.986966,-1.001726
5264,SK6711343758,467113,343758,52.986966,-1.001726
5265,SK6711343758,467113,343758,52.986966,-1.001726
5266,SK6711343758,467113,343758,52.986966,-1.001726
5267,SK6714444450,467144,344450,52.993181,-1.0011208
5268,SK6714444450,467144,344450,52.993181,-1.0011208
5269,SK6714444450,467144,344450,52.993181,-1.0011208
5270,SK6714444450,467144,344450,52.993181,-1.0011208
5271,SK6717344342,467173,344342,52.992207,-1.0007112
5272,SK6717344342,467173,344342,52.992207,-1.0007112
5273,SK6717344342,467173,344342,52.992207,-1.0007112
5274,SK6717344342,467173,344342,52.992207,-1.0007112
5275,SK6889943699,468899,343699,52.986209,-0.97513866
5276,SK6889943699,468899,343699,52.986209,-0.97513866
5277,SK6889943699,468899,343699,52.986209,-0.97513866
5278,SK6889943699,468899,343699,52.986209,-0.97513866
5279,SK6898494932,468984,394932,53.446648,-0.96281193
5280,SK6898494932,468984,394932,53.446648,-0.96281193
5281,SK6898494932,468984,394932,53.446648,-0.96281193
5282,SK6898494932,468984,394932,53.446648,-0.96281193
5283,SK6898494932,468984,394932,53.446648,-0.96281193
5284,SK6898494932,468984,394932,53.446648,-0.96281193
5285,SK6898494932,468984,394932,53.446648,-0.96281193
5286,SK6898494932,468984,394932,53.446648,-0.96281193
5287,SK6954486652,469544,386652,53.372162,-0.95620479
5288,SK6954486652,469544,386652,53.372162,-0.95620479
5289,SK6954486652,469544,386652,53.372162,-0.95620479
5290,SK6954486652,469544,386652,53.372162,-0.95620479
5291,SK6954486652,469544,386652,53.372162,-0.95620479
5292,SK6954486652,469544,386652,53.372162,-0.95620479
5293,SK6954486652,469544,386652,53.372162,-0.95620479
5294,SK6954486652,469544,386652,53.372162,-0.95620479
5295,SK6954486652,469544,386652,53.372162,-0.95620479
5296,SK6954486652,469544,386652,53.372162,-0.95620479
5297,SK6954486652,469544,386652,53.372162,-0.95620479
5298,SK6954486652,469544,386652,53.372162,-0.95620479
5299,SK6954486652,469544,386652,53.372162,-0.95620479
5300,SK6954486652,469544,386652,53.372162,-0.95620479
5301,SK6954486652,469544,386652,53.372162,-0.95620479
5302,SK6954486652,469544,386652,53.372162,-0.95620479
5303,SK695865,469500,386500,53.370802,-0.95689936
5304,SK695865,469500,386500,53.370802,-0.95689936
5305,SK695865,469500,386500,53.370802,-0.95689936
5306,SK695865,469500,386500,53.370802,-0.95689936
5307,SK6988648374,469886,348374,53.028099,-0.95942926
5308,SK6988648374,469886,348374,53.028099,-0.95942926
5309,SK6988648374,469886,348374,53.028099,-0.95942926
5310,SK6988648374,469886,348374,53.028099,-0.95942926
5311,SK7055149030,470551,349030,53.033908,-0.94937247
5312,SK7055149030,470551,349030,53.033908,-0.94937247
5313,SK7055149030,470551,349030,53.033908,-0.94937247
5314,SK7055149030,470551,349030,53.033908,-0.94937247
5315,SK7055149030,470551,349030,53.033908,-0.94937247
5316,SK7055149030,470551,349030,53.033908,-0.94937247
5317,SK7055149030,470551,349030,53.033908,-0.94937247
5318,SK7055149030,470551,349030,53.033908,-0.94937247
5319,SK7157489341,471574,389341,53.396058,-0.92509091
5320,SK7157489341,471574,389341,53.396058,-0.92509091
5321,SK7157489341,471574,389341,53.396058,-0.92509091
5322,SK7157489341,471574,389341,53.396058,-0.92509091
5323,SK7516055449,475160,355449,53.090971,-0.87915935
5324,SK7516055449,475160,355449,53.090971,-0.87915935
5325,SK7516055449,475160,355449,53.090971,-0.87915935
5326,SK7516055449,475160,355449,53.090971,-0.87915935
5327,SK7516055449,475160,355449,53.090971,-0.87915935
5328,SK7516055449,475160,355449,53.090971,-0.87915935
5329,SK7516055449,475160,355449,53.090971,-0.87915935
5330,SK7516055449,475160,355449,53.090971,-0.87915935
5331,SK8192266705,481922,366705,53.191134,-0.77533944
5332,SK8192266705,481922,366705,53.191134,-0.77533944
5333,SK8192266705,481922,366705,53.191134,-0.77533944
5334,SK8192266705,481922,366705,53.191134,-0.77533944
5335,SK8192266705,481922,366705,53.191134,-0.77533944
5336,SK8192266705,481922,366705,53.191134,-0.77533944
5337,SK8192266705,481922,366705,53.191134,-0.77533944
5338,SK8192266705,481922,366705,53.191134,-0.77533944
5339,SK8193866903,481938,366903,53.192911,-0.77504932
5340,SK8193866903,481938,366903,53.192911,-0.77504932
5341,SK8193866903,481938,366903,53.192911,-0.77504932
5342,SK8193866903,481938,366903,53.192911,-0.77504932
5343,SK8206267386,482062,367386,53.197232,-0.7730699
5344,SK8206267386,482062,367386,53.197232,-0.7730699
5345,SK8206267386,482062,367386,53.197232,-0.7730699
5346,SK8206267386,482062,367386,53.197232,-0.7730699
5347,SK8206267386,482062,367386,53.197232,-0.7730699
5348,SK8206267386,482062,367386,53.197232,-0.7730699
5349,SK8206267386,482062,367386,53.197232,-0.7730699
5350,SK8206267386,482062,367386,53.197232,-0.7730699
5351,SK8206267386,482062,367386,53.197232,-0.7730699
5352,SK8206267386,482062,367386,53.197232,-0.7730699
5353,SK8206267386,482062,367386,53.197232,-0.7730699
5354,SK8206267386,482062,367386,53.197232,-0.7730699
5355,SK8206267386,482062,367386,53.197232,-0.7730699
5356,SK8206267386,482062,367386,53.197232,-0.7730699
5357,SK8206267386,482062,367386,53.197232,-0.7730699
5358,SK8206267386,482062,367386,53.197232,-0.7730699
5359,SK8211967526,482119,367526,53.198482,-0.77218093
5360,SK8211967526,482119,367526,53.198482,-0.77218093
5361,SK8211967526,482119,367526,53.198482,-0.77218093
5362,SK8211967526,482119,367526,53.198482,-0.77218093
5363,SK8216966592,482169,366592,53.19008,-0.77167256
5364,SK8216966592,482169,366592,53.19008,-0.77167256
5365,SK8216966592,482169,366592,53.19008,-0.77167256
5366,SK8216966592,482169,366592,53.19008,-0.77167256
5367,SK8222367552,482223,367552,53.198699,-0.77061782
5368,SK8222367552,482223,367552,53.198699,-0.77061782
5369,SK8222367552,482223,367552,53.198699,-0.77061782
5370,SK8222367552,482223,367552,53.198699,-0.77061782
5371,SK8222367552,482223,367552,53.198699,-0.77061782
5372,SK8222367552,482223,367552,53.198699,-0.77061782
5373,SK8222367552,482223,367552,53.198699,-0.77061782
5374,SK8222367552,482223,367552,53.198699,-0.77061782
5375,SK8222367552,482223,367552,53.198699,-0.77061782
5376,SK8222367552,482223,367552,53.198699,-0.77061782
5377,SK8222367552,482223,367552,53.198699,-0.77061782
5378,SK8222367552,482223,367552,53.198699,-0.77061782
5379,SK8222367552,482223,367552,53.198699,-0.77061782
5380,SK8222367552,482223,367552,53.198699,-0.77061782
5381,SK8222367552,482223,367552,53.198699,-0.77061782
5382,SK8222367552,482223,367552,53.198699,-0.77061782
5383,SK8222367552,482223,367552,53.198699,-0.77061782
5384,SK8222367552,482223,367552,53.198699,-0.77061782
5385,SK8222367552,482223,367552,53.198699,-0.77061782
5386,SK8222367552,482223,367552,53.198699,-0.77061782
5387,SK8222367552,482223,367552,53.198699,-0.77061782
5388,SK8222367552,482223,367552,53.198699,-0.77061782
5389,SK8222367552,482223,367552,53.198699,-0.77061782
5390,SK8222367552,482223,367552,53.198699,-0.77061782
5391,SK8222367552,482223,367552,53.198699,-0.77061782
5392,SK8222367552,482223,367552,53.198699,-0.77061782
5393,SK8222367552,482223,367552,53.198699,-0.77061782
5394,SK8222367552,482223,367552,53.198699,-0.77061782
5395,SK8222367552,482223,367552,53.198699,-0.77061782
5396,SK8222367552,482223,367552,53.198699,-0.77061782
5397,SK8222367552,482223,367552,53.198699,-0.77061782
5398,SK8222367552,482223,367552,53.198699,-0.77061782
5399,SK8226567545,482265,367545,53.19863,-0.76999106
5400,SK8226567545,482265,367545,53.19863,-0.76999106
5401,SK8226567545,482265,367545,53.19863,-0.76999106
5402,SK8226567545,482265,367545,53.19863,-0.76999106
5403,SK8234766651,482347,366651,53.190583,-0.76899401
5404,SK8234766651,482347,366651,53.190583,-0.76899401
5405,SK8234766651,482347,366651,53.190583,-0.76899401
5406,SK8234766651,482347,366651,53.190583,-0.76899401
5407,SK8234766651,482347,366651,53.190583,-0.76899401
5408,SK8234766651,482347,366651,53.190583,-0.76899401
5409,SK8234766651,482347,366651,53.190583,-0.76899401
5410,SK8234766651,482347,366651,53.190583,-0.76899401
5411,SK8234766651,482347,366651,53.190583,-0.76899401
5412,SK8234766651,482347,366651,53.190583,-0.76899401
5413,SK8234766651,482347,366651,53.190583,-0.76899401
5414,SK8234766651,482347,366651,53.190583,-0.76899401
5415,SK8234766651,482347,366651,53.190583,-0.76899401
5416,SK8234766651,482347,366651,53.190583,-0.76899401
5417,SK8234766651,482347,366651,53.190583,-0.76899401
5418,SK8234766651,482347,366651,53.190583,-0.76899401
5419,SK8234766651,482347,366651,53.190583,-0.76899401
5420,SK8234766651,482347,366651,53.190583,-0.76899401
5421,SK8234766651,482347,366651,53.190583,-0.76899401
5422,SK8234766651,482347,366651,53.190583,-0.76899401
5423,SK8234766651,482347,366651,53.190583,-0.76899401
5424,SK8234766651,482347,366651,53.190583,-0.76899401
5425,SK8234766651,482347,366651,53.190583,-0.76899401
5426,SK8234766651,482347,366651,53.190583,-0.76899401
5427,SK8234766651,482347,366651,53.190583,-0.76899401
5428,SK8234766651,482347,366651,53.190583,-0.76899401
5429,SK8234766651,482347,366651,53.190583,-0.76899401
5430,SK8234766651,482347,366651,53.190583,-0.76899401
5431,SK8234766651,482347,366651,53.190583,-0.76899401
5432,SK8234766651,482347,366651,53.190583,-0.76899401
5433,SK8234766651,482347,366651,53.190583,-0.76899401
5434,SK8234766651,482347,366651,53.190583,-0.76899401
5435,SK8239867442,482398,367442,53.197684,-0.76802715
5436,SK8239867442,482398,367442,53.197684,-0.76802715
5437,SK8239867442,482398,367442,53.197684,-0.76802715
5438,SK8239867442,482398,367442,53.197684,-0.76802715
5439,SK8239867442,482398,367442,53.197684,-0.76802715
5440,SK8239867442,482398,367442,53.197684,-0.76802715
5441,SK8239867442,482398,367442,53.197684,-0.76802715
5442,SK8239867442,482398,367442,53.197684,-0.76802715
5443,SK8239867442,482398,367442,53.197684,-0.76802715
5444,SK8239867442,482398,367442,53.197684,-0.76802715
5445,SK8239867442,482398,367442,53.197684,-0.76802715
5446,SK8239867442,482398,367442,53.197684,-0.76802715
5447,SK8239867442,482398,367442,53.197684,-0.76802715
5448,SK8239867442,482398,367442,53.197684,-0.76802715
5449,SK8239867442,482398,367442,53.197684,-0.76802715
5450,SK8239867442,482398,367442,53.197684,-0.76802715
5451,SK8240867089,482408,367089,53.19451,-0.76796845
5452,SK8240867089,482408,367089,53.19451,-0.76796845
5453,SK8240867089,482408,367089,53.19451,-0.76796845
5454,SK8240867089,482408,367089,53.19451,-0.76796845
5455,SK8817860650,488178,360650,53.135722,-0.68339889
5456,SK8817860650,488178,360650,53.135722,-0.68339889
5457,SK8817860650,488178,360650,53.135722,-0.68339889
5458,SK8817860650,488178,360650,53.135722,-0.68339889
5459,SK504390,450400,339000,52.946027,-1.2513965
5460,SK504390,450400,339000,52.946027,-1.2513965
5461,SK504390,450400,339000,52.946027,-1.2513965
5462,SK504390,450400,339000,52.946027,-1.2513965
5463,SK517338,451700,333800,52.899164,-1.2328781
5464,SK517338,451700,333800,52.899164,-1.2328781
5465,SK517338,451700,333800,52.899164,-1.2328781
5466,SK517338,451700,333800,52.899164,-1.2328781
5467,SK515338,451500,333800,52.899183,-1.235851
5468,SK515338,451500,333800,52.899183,-1.235851
5469,SK515338,451500,333800,52.899183,-1.235851
5470,SK515338,451500,333800,52.899183,-1.235851
5471,SK515338,451500,333800,52.899183,-1.235851
5472,SK515338,451500,333800,52.899183,-1.235851
5473,SK515338,451500,333800,52.899183,-1.235851
5474,SK515338,451500,333800,52.899183,-1.235851
5475,SK515339,451500,333900,52.900082,-1.2358352
5476,SK515339,451500,333900,52.900082,-1.2358352
5477,SK515339,451500,333900,52.900082,-1.2358352
5478,SK515339,451500,333900,52.900082,-1.2358352
5479,SK515339,451500,333900,52.900082,-1.2358352
5480,SK515339,451500,333900,52.900082,-1.2358352
5481,SK515339,451500,333900,52.900082,-1.2358352
5482,SK515339,451500,333900,52.900082,-1.2358352
5483,SK516338,451600,333800,52.899174,-1.2343646
5484,SK516338,451600,333800,52.899174,-1.2343646
5485,SK516338,451600,333800,52.899174,-1.2343646
5486,SK516338,451600,333800,52.899174,-1.2343646
5487,SK51503382,451500,333820,52.899363,-1.2358479
5488,SK51503382,451500,333820,52.899363,-1.2358479
5489,SK51503382,451500,333820,52.899363,-1.2358479
5490,SK51503382,451500,333820,52.899363,-1.2358479
5491,SK51503382,451500,333820,52.899363,-1.2358479
5492,SK51503382,451500,333820,52.899363,-1.2358479
5493,SK51503382,451500,333820,52.899363,-1.2358479
5494,SK51503382,451500,333820,52.899363,-1.2358479
5495,SK51503382,451500,333820,52.899363,-1.2358479
5496,SK51503382,451500,333820,52.899363,-1.2358479
5497,SK51503382,451500,333820,52.899363,-1.2358479
5498,SK51503382,451500,333820,52.899363,-1.2358479
5499,SK515338,451500,333800,52.899183,-1.235851
5500,SK515338,451500,333800,52.899183,-1.235851
5501,SK515338,451500,333800,52.899183,-1.235851
5502,SK515338,451500,333800,52.899183,-1.235851
5503,SK515338,451500,333800,52.899183,-1.235851
5504,SK515338,451500,333800,52.899183,-1.235851
5505,SK515338,451500,333800,52.899183,-1.235851
5506,SK515338,451500,333800,52.899183,-1.235851
5507,SK515338,451500,333800,52.899183,-1.235851
5508,SK515338,451500,333800,52.899183,-1.235851
5509,SK515338,451500,333800,52.899183,-1.235851
5510,SK515338,451500,333800,52.899183,-1.235851
5511,SK515338,451500,333800,52.899183,-1.235851
5512,SK515338,451500,333800,52.899183,-1.235851
5513,SK515338,451500,333800,52.899183,-1.235851
5514,SK515338,451500,333800,52.899183,-1.235851
5515,SK515339,451500,333900,52.900082,-1.2358352
5516,SK515339,451500,333900,52.900082,-1.2358352
5517,SK515339,451500,333900,52.900082,-1.2358352
5518,SK515339,451500,333900,52.900082,-1.2358352
5519,SK515338,451500,333800,52.899183,-1.235851
5520,SK515338,451500,333800,52.899183,-1.235851
5521,SK515338,451500,333800,52.899183,-1.235851
5522,SK515338,451500,333800,52.899183,-1.235851
5523,SK515338,451500,333800,52.899183,-1.235851
5524,SK515338,451500,333800,52.899183,-1.235851
5525,SK515338,451500,333800,52.899183,-1.235851
5526,SK515338,451500,333800,52.899183,-1.235851
5527,SK515338,451500,333800,52.899183,-1.235851
5528,SK515338,451500,333800,52.899183,-1.235851
5529,SK515338,451500,333800,52.899183,-1.235851
5530,SK515338,451500,333800,52.899183,-1.235851
5531,SK515338,451500,333800,52.899183,-1.235851
5532,SK515338,451500,333800,52.899183,-1.235851
5533,SK515338,451500,333800,52.899183,-1.235851
5534,SK515338,451500,333800,52.899183,-1.235851
5535,SK517341,451700,334100,52.901861,-1.2328305
5536,SK517341,451700,334100,52.901861,-1.2328305
5537,SK517341,451700,334100,52.901861,-1.2328305
5538,SK517341,451700,334100,52.901861,-1.2328305
5539,SK518343,451800,334300,52.903649,-1.2313122
5540,SK518343,451800,334300,52.903649,-1.2313122
5541,SK518343,451800,334300,52.903649,-1.2313122
5542,SK518343,451800,334300,52.903649,-1.2313122
5543,SK518343,451800,334300,52.903649,-1.2313122
5544,SK518343,451800,334300,52.903649,-1.2313122
5545,SK518343,451800,334300,52.903649,-1.2313122
5546,SK518343,451800,334300,52.903649,-1.2313122
5547,SK518345,451800,334500,52.905446,-1.2312804
5548,SK518345,451800,334500,52.905446,-1.2312804
5549,SK518345,451800,334500,52.905446,-1.2312804
5550,SK518345,451800,334500,52.905446,-1.2312804
5551,SK518345,451800,334500,52.905446,-1.2312804
5552,SK518345,451800,334500,52.905446,-1.2312804
5553,SK518345,451800,334500,52.905446,-1.2312804
5554,SK518345,451800,334500,52.905446,-1.2312804
5555,SK517343,451700,334300,52.903658,-1.2327988
5556,SK517343,451700,334300,52.903658,-1.2327988
5557,SK517343,451700,334300,52.903658,-1.2327988
5558,SK517343,451700,334300,52.903658,-1.2327988
5559,SK515341,451500,334100,52.90188,-1.2358036
5560,SK515341,451500,334100,52.90188,-1.2358036
5561,SK515341,451500,334100,52.90188,-1.2358036
5562,SK515341,451500,334100,52.90188,-1.2358036
5563,SK517342,451700,334200,52.902759,-1.2328146
5564,SK517342,451700,334200,52.902759,-1.2328146
5565,SK517342,451700,334200,52.902759,-1.2328146
5566,SK517342,451700,334200,52.902759,-1.2328146
5567,SK517343,451700,334300,52.903658,-1.2327988
5568,SK517343,451700,334300,52.903658,-1.2327988
5569,SK517343,451700,334300,52.903658,-1.2327988
5570,SK517343,451700,334300,52.903658,-1.2327988
5571,SK515341,451500,334100,52.90188,-1.2358036
5572,SK515341,451500,334100,52.90188,-1.2358036
5573,SK515341,451500,334100,52.90188,-1.2358036
5574,SK515341,451500,334100,52.90188,-1.2358036
5575,SK518343,451800,334300,52.903649,-1.2313122
5576,SK518343,451800,334300,52.903649,-1.2313122
5577,SK518343,451800,334300,52.903649,-1.2313122
5578,SK518343,451800,334300,52.903649,-1.2313122
5579,SK518343,451800,334300,52.903649,-1.2313122
5580,SK518343,451800,334300,52.903649,-1.2313122
5581,SK518343,451800,334300,52.903649,-1.2313122
5582,SK518343,451800,334300,52.903649,-1.2313122
5583,SK51286302,451280,363020,53.161843,-1.2344861
5584,SK51286302,451280,363020,53.161843,-1.2344861
5585,SK51286302,451280,363020,53.161843,-1.2344861
5586,SK51286302,451280,363020,53.161843,-1.2344861
5587,SK522334,452200,333400,52.89552,-1.22551
5588,SK522334,452200,333400,52.89552,-1.22551
5589,SK522334,452200,333400,52.89552,-1.22551
5590,SK522334,452200,333400,52.89552,-1.22551
5591,SK522334,452200,333400,52.89552,-1.22551
5592,SK522334,452200,333400,52.89552,-1.22551
5593,SK522334,452200,333400,52.89552,-1.22551
5594,SK522334,452200,333400,52.89552,-1.22551
5595,SK524338,452400,333800,52.899096,-1.222473
5596,SK524338,452400,333800,52.899096,-1.222473
5597,SK524338,452400,333800,52.899096,-1.222473
5598,SK524338,452400,333800,52.899096,-1.222473
5599,SK525335,452500,333500,52.89639,-1.2210349
5600,SK525335,452500,333500,52.89639,-1.2210349
5601,SK525335,452500,333500,52.89639,-1.2210349
5602,SK525335,452500,333500,52.89639,-1.2210349
5603,SK525335,452500,333500,52.89639,-1.2210349
5604,SK525335,452500,333500,52.89639,-1.2210349
5605,SK525335,452500,333500,52.89639,-1.2210349
5606,SK525335,452500,333500,52.89639,-1.2210349
5607,SK524342,452400,334200,52.902692,-1.2224087
5608,SK524342,452400,334200,52.902692,-1.2224087
5609,SK524342,452400,334200,52.902692,-1.2224087
5610,SK524342,452400,334200,52.902692,-1.2224087
5611,SK521342,452100,334200,52.902721,-1.2268684
5612,SK521342,452100,334200,52.902721,-1.2268684
5613,SK521342,452100,334200,52.902721,-1.2268684
5614,SK521342,452100,334200,52.902721,-1.2268684
5615,SK528346,452800,334600,52.906248,-1.2163976
5616,SK528346,452800,334600,52.906248,-1.2163976
5617,SK528346,452800,334600,52.906248,-1.2163976
5618,SK528346,452800,334600,52.906248,-1.2163976
5619,SK528346,452800,334600,52.906248,-1.2163976
5620,SK528346,452800,334600,52.906248,-1.2163976
5621,SK528346,452800,334600,52.906248,-1.2163976
5622,SK528346,452800,334600,52.906248,-1.2163976
5623,SK521343,452100,334300,52.90362,-1.2268524
5624,SK521343,452100,334300,52.90362,-1.2268524
5625,SK521343,452100,334300,52.90362,-1.2268524
5626,SK521343,452100,334300,52.90362,-1.2268524
5627,SK523346,452300,334600,52.906297,-1.223831
5628,SK523346,452300,334600,52.906297,-1.223831
5629,SK523346,452300,334600,52.906297,-1.223831
5630,SK523346,452300,334600,52.906297,-1.223831
5631,SK521342,452100,334200,52.902721,-1.2268684
5632,SK521342,452100,334200,52.902721,-1.2268684
5633,SK521342,452100,334200,52.902721,-1.2268684
5634,SK521342,452100,334200,52.902721,-1.2268684
5635,SK5234,452000,334000,52.900933,-1.2283869
5636,SK5234,452000,334000,52.900933,-1.2283869
5637,SK5234,452000,334000,52.900933,-1.2283869
5638,SK5234,452000,334000,52.900933,-1.2283869
5639,SK521343,452100,334300,52.90362,-1.2268524
5640,SK521343,452100,334300,52.90362,-1.2268524
5641,SK521343,452100,334300,52.90362,-1.2268524
5642,SK521343,452100,334300,52.90362,-1.2268524
5643,SK523346,452300,334600,52.906297,-1.223831
5644,SK523346,452300,334600,52.906297,-1.223831
5645,SK523346,452300,334600,52.906297,-1.223831
5646,SK523346,452300,334600,52.906297,-1.223831
5647,SK52033430,452030,334300,52.903626,-1.227893
5648,SK52033430,452030,334300,52.903626,-1.227893
5649,SK52033430,452030,334300,52.903626,-1.227893
5650,SK52033430,452030,334300,52.903626,-1.227893
5651,SK521349,452100,334900,52.909013,-1.2267564
5652,SK521349,452100,334900,52.909013,-1.2267564
5653,SK521349,452100,334900,52.909013,-1.2267564
5654,SK521349,452100,334900,52.909013,-1.2267564
5655,SK521349,452100,334900,52.909013,-1.2267564
5656,SK521349,452100,334900,52.909013,-1.2267564
5657,SK521349,452100,334900,52.909013,-1.2267564
5658,SK521349,452100,334900,52.909013,-1.2267564
5659,SK529357,452900,335700,52.916126,-1.2147322
5660,SK529357,452900,335700,52.916126,-1.2147322
5661,SK529357,452900,335700,52.916126,-1.2147322
5662,SK529357,452900,335700,52.916126,-1.2147322
5663,SK524352,452400,335200,52.91168,-1.2222478
5664,SK524352,452400,335200,52.91168,-1.2222478
5665,SK524352,452400,335200,52.91168,-1.2222478
5666,SK524352,452400,335200,52.91168,-1.2222478
5667,SK528389,452800,338900,52.944898,-1.2156996
5668,SK528389,452800,338900,52.944898,-1.2156996
5669,SK528389,452800,338900,52.944898,-1.2156996
5670,SK528389,452800,338900,52.944898,-1.2156996
5671,SK529389,452900,338900,52.944889,-1.2142116
5672,SK529389,452900,338900,52.944889,-1.2142116
5673,SK529389,452900,338900,52.944889,-1.2142116
5674,SK529389,452900,338900,52.944889,-1.2142116
5675,SK521577,452100,357700,53.113947,-1.2230859
5676,SK521577,452100,357700,53.113947,-1.2230859
5677,SK521577,452100,357700,53.113947,-1.2230859
5678,SK521577,452100,357700,53.113947,-1.2230859
5679,SK532393,453200,339300,52.948454,-1.2096821
5680,SK532393,453200,339300,52.948454,-1.2096821
5681,SK532393,453200,339300,52.948454,-1.2096821
5682,SK532393,453200,339300,52.948454,-1.2096821
5683,SK542380,454200,338000,52.93667,-1.1950177
5684,SK542380,454200,338000,52.93667,-1.1950177
5685,SK542380,454200,338000,52.93667,-1.1950177
5686,SK542380,454200,338000,52.93667,-1.1950177
5687,SK555398,455500,339800,52.952716,-1.17537
5688,SK555398,455500,339800,52.952716,-1.17537
5689,SK555398,455500,339800,52.952716,-1.17537
5690,SK555398,455500,339800,52.952716,-1.17537
5691,SK555398,455500,339800,52.952716,-1.17537
5692,SK555398,455500,339800,52.952716,-1.17537
5693,SK555398,455500,339800,52.952716,-1.17537
5694,SK555398,455500,339800,52.952716,-1.17537
5695,SK561267,456100,326700,52.834906,-1.1686958
5696,SK561267,456100,326700,52.834906,-1.1686958
5697,SK561267,456100,326700,52.834906,-1.1686958
5698,SK561267,456100,326700,52.834906,-1.1686958
5699,SK571430,457100,343000,52.981311,-1.1509948
5700,SK571430,457100,343000,52.981311,-1.1509948
5701,SK571430,457100,343000,52.981311,-1.1509948
5702,SK571430,457100,343000,52.981311,-1.1509948
5703,SK573472,457300,347200,53.01904,-1.1472731
5704,SK573472,457300,347200,53.01904,-1.1472731
5705,SK573472,457300,347200,53.01904,-1.1472731
5706,SK573472,457300,347200,53.01904,-1.1472731
5707,SK586346,458600,334600,52.905648,-1.1301716
5708,SK586346,458600,334600,52.905648,-1.1301716
5709,SK586346,458600,334600,52.905648,-1.1301716
5710,SK586346,458600,334600,52.905648,-1.1301716
5711,SK593347,459300,334700,52.90647,-1.119747
5712,SK593347,459300,334700,52.90647,-1.119747
5713,SK593347,459300,334700,52.90647,-1.119747
5714,SK593347,459300,334700,52.90647,-1.119747
5715,SK593348,459300,334800,52.907369,-1.1197288
5716,SK593348,459300,334800,52.907369,-1.1197288
5717,SK593348,459300,334800,52.907369,-1.1197288
5718,SK593348,459300,334800,52.907369,-1.1197288
5719,SK593350,459300,335000,52.909167,-1.1196924
5720,SK593350,459300,335000,52.909167,-1.1196924
5721,SK593350,459300,335000,52.909167,-1.1196924
5722,SK593350,459300,335000,52.909167,-1.1196924
5723,SK595387,459500,338700,52.942401,-1.1160419
5724,SK595387,459500,338700,52.942401,-1.1160419
5725,SK595387,459500,338700,52.942401,-1.1160419
5726,SK595387,459500,338700,52.942401,-1.1160419
5727,SK607396,460700,339600,52.950356,-1.0980192
5728,SK607396,460700,339600,52.950356,-1.0980192
5729,SK607396,460700,339600,52.950356,-1.0980192
5730,SK607396,460700,339600,52.950356,-1.0980192
5731,SK609398,460900,339800,52.952131,-1.0950054
5732,SK609398,460900,339800,52.952131,-1.0950054
5733,SK609398,460900,339800,52.952131,-1.0950054
5734,SK609398,460900,339800,52.952131,-1.0950054
5735,SK609398,460900,339800,52.952131,-1.0950054
5736,SK609398,460900,339800,52.952131,-1.0950054
5737,SK609398,460900,339800,52.952131,-1.0950054
5738,SK609398,460900,339800,52.952131,-1.0950054
5739,SK60953986,460950,339860,52.952665,-1.09425
5740,SK60953986,460950,339860,52.952665,-1.09425
5741,SK60953986,460950,339860,52.952665,-1.09425
5742,SK60953986,460950,339860,52.952665,-1.09425
5743,SK60953986,460950,339860,52.952665,-1.09425
5744,SK60953986,460950,339860,52.952665,-1.09425
5745,SK60953986,460950,339860,52.952665,-1.09425
5746,SK60953986,460950,339860,52.952665,-1.09425
5747,SK60754818,460750,348180,53.027468,-1.0956662
5748,SK60754818,460750,348180,53.027468,-1.0956662
5749,SK60754818,460750,348180,53.027468,-1.0956662
5750,SK60754818,460750,348180,53.027468,-1.0956662
5751,SK600560,460000,356000,53.097839,-1.1053926
5752,SK600560,460000,356000,53.097839,-1.1053926
5753,SK600560,460000,356000,53.097839,-1.1053926
5754,SK600560,460000,356000,53.097839,-1.1053926
5755,SK601560,460100,356000,53.097828,-1.1038994
5756,SK601560,460100,356000,53.097828,-1.1038994
5757,SK601560,460100,356000,53.097828,-1.1038994
5758,SK601560,460100,356000,53.097828,-1.1038994
5759,SK600599,460000,359900,53.132892,-1.1046649
